book,line start,line end,greek text,english text
20,60,64,"Ἀρτέμιδι πρώτιστον ἐπεύξατο δῖα γυναικῶν:
Ἄρτεμι, πότνα θεά, θύγατερ Διός, αἴθε μοι ἤδη
ἰὸν ἐνὶ στήθεσσι βαλοῦσ᾽ ἐκ θυμὸν ἕλοιο
αὐτίκα νῦν, ἢ ἔπειτα μ᾽ ἀναρπάξασα θύελλα
οἴχοιτο προφέρουσα κατ᾽ ἠερόεντα κέλευθα,","to Artemis first of all the fair lady made her prayer:
“Artemis, mighty goddess, daughter of Zeus, would that now thou wouldest fix thy arrow in my breast and take away my life even in this hour; or that a storm-wind might catch me up and bear me hence over the murky ways,"
20,65,69,"ἐν προχοῇς δὲ βάλοι ἀψορρόου Ὠκεανοῖο.
ὡς δ᾽ ὅτε Πανδαρέου κούρας ἀνέλοντο θύελλαι:
τῇσι τοκῆας μὲν φθῖσαν θεοί, αἱ δ᾽ ἐλίποντο
ὀρφαναὶ ἐν μεγάροισι, κόμισσε δὲ δῖ᾽ Ἀφροδίτη
τυρῷ καὶ μέλιτι γλυκερῷ καὶ ἡδέϊ οἴνῳ:","and cast me forth at the mouth of backward-flowing Oceanus, even as on a time storm-winds bore away the daughters of Pandareus. Their parents the gods had slain, and they were left orphans in the halls, and fair Aphrodite tended them with cheese, and sweet honey, and pleasant wine,"
20,70,74,"Ἥρη δ᾽ αὐτῇσιν περὶ πασέων δῶκε γυναικῶν
εἶδος καὶ πινυτήν, μῆκος δ᾽ ἔπορ᾽ Ἄρτεμις ἁγνή,
ἔργα δ᾽ Ἀθηναίη δέδαε κλυτὰ ἐργάζεσθαι.
εὖτ᾽ Ἀφροδίτη δῖα προσέστιχε μακρὸν Ὄλυμπον,
κούρῃς αἰτήσουσα τέλος θαλεροῖο γάμοιο—","and Here gave them beauty and wisdom above all women, and chaste Artemis gave them stature, and Athena taught them skill in famous handiwork. But while beautiful Aphrodite was going to high Olympus to ask for the maidens the accomplishment of gladsome marriage—"
20,75,79,"ἐς Δία τερπικέραυνον,  ὁ γάρ τ᾽ εὖ οἶδεν ἅπαντα,
μοῖράν τ᾽ ἀμμορίην τε καταθνητῶν ἀνθρώπων—
τόφρα δὲ τὰς κούρας ἅρπυιαι ἀνηρείψαντο
καί ῥ᾽ ἔδοσαν στυγερῇσιν ἐρινύσιν ἀμφιπολεύειν:
ὣς ἔμ᾽ ἀϊστώσειαν Ὀλύμπια δώματ᾽ ἔχοντες,","going to Zeus who hurls the thunderbolt, for well he knows all things, both the happiness and the haplessness of mortal men—meanwhile the spirits of the storm snatched away the maidens and gave them to the hateful Erinyes to deal with. Would that even so those who have dwellings on Olympus would blot me from sight,"
20,80,84,"ἠέ μ᾽ ἐϋπλόκαμος βάλοι Ἄρτεμις,  ὄφρ᾽ Ὀδυσῆα
ὀσσομένη καὶ γαῖαν ὕπο στυγερὴν ἀφικοίμην,
μηδέ τι χείρονος ἀνδρὸς ἐϋφραίνοιμι νόημα.
ἀλλὰ τὸ μὲν καὶ ἀνεκτὸν ἔχει κακόν, ὁππότε κέν τις
ἤματα μὲν κλαίῃ, πυκινῶς ἀκαχήμενος ἦτορ,","or that fair-tressed Artemis would smite me, so that with Odysseus before my mind I might even pass beneath the hateful earth, and never gladden in any wise the heart of a baser man. Yet when a man weeps by day with a heart sore distressed,"
20,85,89,"νύκτας δ᾽ ὕπνος ἔχῃσιν—ὁ γάρ τ᾽ ἐπέλησεν ἁπάντων,
ἐσθλῶν ἠδὲ κακῶν, ἐπεὶ ἄρ βλέφαρ᾽ ἀμφικαλύψῃ—
αὐτὰρ ἐμοὶ καὶ ὀνείρατ᾽ ἐπέσσευεν κακὰ δαίμων.
τῇδε γὰρ αὖ μοι νυκτὶ παρέδραθεν εἴκελος αὐτῷ,
τοῖος ἐὼν οἷος ᾖεν ἅμα στρατῷ: αὐτὰρ ἐμὸν κῆρ","but at night sleep holds him, this brings with it an evil that may well be borne—for sleep makes one forget all things, the good and the evil, when once it envelops the eyelids—but upon me a god sends evil dreams as well. For this night again there lay by my side one like him, even such as he was when he went forth with the host, and my heart"
20,90,90,"χαῖρ᾽,  ἐπεὶ οὐκ ἐφάμην ὄναρ ἔμμεναι, ἀλλ᾽ ὕπαρ ἤδη.","was glad, for I deemed it was no dream, but the truth at last.”"
20,91,94,"ὣς ἔφατ᾽, αὐτίκα δὲ χρυσόθρονος ἤλυθεν Ἠώς.
τῆς δ᾽ ἄρα κλαιούσης ὄπα σύνθετο δῖος Ὀδυσσεύς:
μερμήριζε δ᾽ ἔπειτα, δόκησε δέ οἱ κατὰ θυμὸν
ἤδη γιγνώσκουσα παρεστάμεναι κεφαλῆφι.","
So she spoke, and straightway came golden-throned Dawn. But as she wept goodly Odysseus heard her voice, and thereupon he mused, and it seemed to his heart that she knew him and was standing by his head."
20,95,99,"χλαῖναν μὲν συνελὼν καὶ κώεα,  τοῖσιν ἐνεῦδεν,
ἐς μέγαρον κατέθηκεν ἐπὶ θρόνου, ἐκ δὲ βοείην
θῆκε θύραζε φέρων, Διὶ δ᾽ εὔξατο χεῖρας ἀνασχών:
Ζεῦ πάτερ, εἴ μ᾽ ἐθέλοντες ἐπὶ τραφερήν τε καὶ ὑγρὴν
ἤγετ᾽ ἐμὴν ἐς γαῖαν, ἐπεί μ᾽ ἐκακώσατε λίην,","Then he gathered up the cloak and the fleeces on which he was lying and laid them on a chair in the hall, and carried the ox-hide out of doors and set it down; and he lifted up his hands and prayed to Zeus:
“Father Zeus, if of your good will ye gods have brought me over land and sea to my own country, when ye had afflicted me sore,"
20,100,104,"φήμην τίς μοι φάσθω ἐγειρομένων ἀνθρώπων
ἔνδοθεν, ἔκτοσθεν δὲ Διὸς τέρας ἄλλο φανήτω.
ὣς ἔφατ᾽ εὐχόμενος: τοῦ δ᾽ ἔκλυε μητίετα Ζεύς,
αὐτίκα δ᾽ ἐβρόντησεν ἀπ᾽ αἰγλήεντος Ὀλύμπου,
ὑψόθεν ἐκ νεφέων: γήθησε δὲ δῖος Ὀδυσσεύς.","let some one of those who are awaking utter a word of omen for me within, and without let a sign from Zeus be shown besides.”
So he spoke in prayer, and Zeus the counsellor heard him. Straightway he thundered from gleaming Olympus, from on high from out the clouds; and goodly Odysseus was glad."
20,105,109,"φήμην δ᾽ ἐξ οἴκοιο γυνὴ προέηκεν ἀλετρὶς
πλησίον, ἔνθ᾽ ἄρα οἱ μύλαι ἥατο ποιμένι λαῶν,
τῇσιν δώδεκα πᾶσαι ἐπερρώοντο γυναῖκες
ἄλφιτα τεύχουσαι καὶ ἀλείατα, μυελὸν ἀνδρῶν.
αἱ μὲν ἄρ᾽ ἄλλαι εὗδον, ἐπεὶ κατὰ πυρὸν ἄλεσσαν,","And a woman, grinding at the mill, uttered a word of omen from within the house hard by, where the mills of the shepherd of the people were set. At these mills twelve women in all were wont to ply their tasks, making meal of barley and of wheat, the marrow of men. Now the others were sleeping, for they had ground their wheat,"
20,110,114,"ἡ δὲ μί᾽ οὔπω παύετ᾽,  ἀφαυροτάτη δ᾽ ἐτέτυκτο:
ἥ ῥα μύλην στήσασα ἔπος φάτο, σῆμα ἄνακτι:
Ζεῦ πάτερ, ὅς τε θεοῖσι καὶ ἀνθρώποισιν ἀνάσσεις,
ἦ μεγάλ᾽ ἐβρόντησας ἀπ᾽ οὐρανοῦ ἀστερόεντος,
οὐδέ ποθι νέφος ἐστί: τέρας νύ τεῳ τόδε φαίνεις.","but she alone had not yet ceased, for she was the weakest of all. She now stopped her mill and spoke a word, a sign for her master:
“Father Zeus, who art lord over gods and men, verily loud hast thou thundered from the starry sky, yet nowhere is there any cloud: surely this is a sign that thou art showing to some man."
20,115,119,"κρῆνον νῦν καὶ ἐμοὶ δειλῇ ἔπος,  ὅττι κεν εἴπω:
μνηστῆρες πύματόν τε καὶ ὕστατον ἤματι τῷδε
ἐν μεγάροις Ὀδυσῆος ἑλοίατο δαῖτ᾽ ἐρατεινήν,
οἳ δή μοι καμάτῳ θυμαλγέι: γούνατ᾽ ἔλυσαν
ἄλφιτα τευχούσῃ: νῦν ὕστατα δειπνήσειαν.","Fulfil now even for wretched me the word that I shall speak. May the wooers this day for the last and latest time hold their glad feast in the halls of Odysseus. They that have loosened my limbs with bitter labour, as I made them barley meal, may they now sup their last.”
"
20,120,124,"ὣς ἄρ᾽ ἔφη,  χαῖρεν δὲ κλεηδόνι δῖος Ὀδυσσεὺς
Ζηνός τε βροντῇ: φάτο γὰρ τίσασθαι ἀλείτας.
αἱ δ᾽ ἄλλαι δμῳαὶ κατὰ δώματα κάλ᾽ Ὀδυσῆος
ἀγρόμεναι ἀνέκαιον ἐπ᾽ ἐσχάρῃ ἀκάματον πῦρ.
Τηλέμαχος δ᾽ εὐνῆθεν ἀνίστατο, ἰσόθεος φώς,","So she spoke, and goodly Odysseus was glad at the word of omen and at the thunder of Zeus, for he thought he had gotten vengeance on the guilty.
Now the other maidens in the fair palace of Odysseus had gathered together and were kindling on the hearth unwearied fire, and Telemachus rose from his bed, a godlike man,"
20,125,129,"εἵματα ἑσσάμενος: περὶ δὲ ξίφος ὀξὺ θέτ᾽ ὤμῳ:
ποσσὶ δ᾽ ὑπὸ λιπαροῖσιν ἐδήσατο καλὰ πέδιλα,
εἵλετο δ᾽ ἄλκιμον ἔγχος, ἀκαχμένον ὀξέι: χαλκῷ:
στῆ δ᾽ ἄρ᾽ ἐπ᾽ οὐδὸν ἰών, πρὸς δ᾽ Εὐρύκλειαν ἔειπε:
μαῖα φίλη, τὸν ξεῖνον ἐτιμήσασθ᾽ ἐνὶ οἴκῳ","and put on his clothing. He slung his sharp sword about his shoulder, and beneath his shining feet he bound his fair sandals; and he took his mighty spear, tipped with sharp bronze, and went and stood upon the threshold, and spoke to Eurycleia:
“Dear nurse, have ye honored the stranger in our house"
20,130,132,"εὐνῇ καὶ σίτῳ,  ἦ αὔτως κεῖται ἀκηδής;
τοιαύτη γὰρ ἐμὴ μήτηρ, πινυτή περ ἐοῦσα:
ἐμπλήγδην ἕτερόν γε τίει μερόπων ἀνθρώπων","with bed and food, or does he lie all uncared for? For such is my mother's way, wise though she is: in wondrous fashion she honours one of mortal men, though he be the worse, while the better she sends unhonored away.”"
20,133,134,"χείρονα, τὸν δέ τ᾽ ἀρείον᾽ ἀτιμήσασ᾽ ἀποπέμπει.
τὸν δ᾽ αὖτε προσέειπε περίφρων Εὐρύκλεια:","
Then wise Eurycleia answered him:"
20,135,139,"οὐκ ἄν μιν νῦν,  τέκνον, ἀναίτιον αἰτιόῳο.
οἶνον μὲν γὰρ πῖνε καθήμενος, ὄφρ᾽ ἔθελ᾽ αὐτός,
σίτου δ᾽ οὐκέτ᾽ ἔφη πεινήμεναι: εἴρετο γάρ μιν.
ἀλλ᾽ ὅτε δὴ κοίτοιο καὶ ὕπνου μιμνήσκοιτο,
ἡ μὲν δέμνι᾽ ἄνωγεν ὑποστορέσαι δμῳῇσιν,","“In this matter, child, thou shouldest not blame her, who is without blame. He sat here and drank wine as long as he would, but for food he said he had no more hunger, for she asked him. But when he bethought him of rest and sleep, she bade the maidens strew his bed."
20,140,144,"αὐτὰρ ὅ γ᾽,  ὥς τις πάμπαν ὀϊζυρὸς καὶ ἄποτμος,
οὐκ ἔθελ᾽ ἐν λέκτροισι καὶ ἐν ῥήγεσσι καθεύδειν,
ἀλλ᾽ ἐν ἀδεψήτῳ βοέῃ καὶ κώεσιν οἰῶν
ἔδραθ᾽ ἐνὶ προδόμῳ: χλαῖναν δ᾽ ἐπιέσσαμεν ἡμεῖς.
ὣς φάτο, Τηλέμαχος δὲ διὲκ μεγάροιο βεβήκει","But he, as one wholly wretched and hapless, would not sleep on a bed and under blankets, but on an undressed ox-hide and fleeces of sheep he slept in the fore-hall, and we flung over him a cloak.”
So she spoke, and Telemachus went forth through the hall"
20,145,149,"ἔγχος ἔχων,  ἅμα τῷ γε δύω κύνες ἀργοὶ ἕποντο.
βῆ δ᾽ ἴμεν εἰς ἀγορὴν μετ᾽ ἐϋκνήμιδας Ἀχαιούς.
ἡ δ᾽ αὖτε δμῳῇσιν ἐκέκλετο δῖα γυναικῶν,
Εὐρύκλει᾽, Ὦπος θυγάτηρ Πεισηνορίδαο:
ἀγρεῖθ᾽, αἱ μὲν δῶμα κορήσατε ποιπνύσασαι,","with his spear in his hand, and with him went two swift hounds. And he went his way to the place of assembly to join the company of the well-greaved Achaeans, but Eurycleia, the goodly lady, daughter of Ops, son of Peisenor, called to her maidens, saying:
“Come, let some of you busily sweep the hall"
20,150,154,"ῥάσσατέ τ᾽,  ἔν τε θρόνοις εὐποιήτοισι τάπητας
βάλλετε πορφυρέους: αἱ δὲ σπόγγοισι τραπέζας
πάσας ἀμφιμάσασθε, καθήρατε δὲ κρητῆρας
καὶ δέπα ἀμφικύπελλα τετυγμένα: ταὶ δὲ μεθ᾽ ὕδωρ
ἔρχεσθε κρήνηνδε, καὶ οἴσετε θᾶσσον ἰοῦσαι.","and sprinkle it, and throw on the shapely chairs coverlets of purple, and let others wipe all the tables with sponges and cleanse the mixing-bowls and the well-wrought double cups, and others still go to the spring for water and bring it quickly here."
20,155,159,"οὐ γὰρ δὴν μνηστῆρες ἀπέσσονται μεγάροιο,
ἀλλὰ μάλ᾽ ἦρι νέονται, ἐπεὶ καὶ πᾶσιν ἑορτή.
ὣς ἔφαθ᾽, αἱ δ᾽ ἄρα τῆς μάλα μὲν κλύον ἠδ᾽ ἐπίθοντο.
αἱ μὲν ἐείκοσι βῆσαν ἐπὶ κρήνην μελάνυδρον,
αἱ δ᾽ αὐτοῦ κατὰ δώματ᾽ ἐπισταμένως πονέοντο.","For the wooers will not long be absent from the hall, but will return right early; for it is a feast-day for all men.”
So she spoke, and they readily hearkened and obeyed. Twenty of them went to the spring of dark water, and the others busied themselves there in the house in skilful fashion.
"
