Latinized Greek	 Greek
18469,tro*ios	18469,τροπιος
18470,tro*is	18470,τροπις
18471,tro*os	18471,τροπος
18472,tropeo	18472,τροφεω
18473,tropis	18473,τροφις
18474,tropoeis	18474,τροφοεις
18475,tropos	18475,τροφος
18476,tropou	18476,τροφου
18477,trokao	18477,τροχαω
18478,trokos	18478,τροχος
18479,trukoo	18479,τρυγοω
18480,trukooen	18480,τρυγοωεν
18481,truzete	18481,τρυζητε
18482,truko	18482,τρυκω
18483,tru*ano	18483,τρυπανω
18484,tru*os	18484,τρυπος
18485,trupareia	18485,τρυφαλεια
18486,trupos	18486,τρυφος
18487,trukomenos	18487,τρυχομενος
18488,truko	18488,τρυχω
18489,trukometa	18489,τρυχωμεθα
18490,troko	18490,τρωγω
18491,troto	18491,τρωθω
18492,troios	18492,τρωιος
18493,troktes	18493,τρωκτης
18494,troktos	18494,τρωκτος
18495,tronumi	18495,τρωνυμι
18496,tro*ao	18496,τρωπαω
18497,tro*somai	18497,τρωπσωμαι
18498,tros	18498,τρως
18499,trokao	18499,τρωχαω
18500,trokon	18500,τρωχων
18501,troo	18501,τρωω
18502,tukkane	18502,τυγχανε
18503,tukkano	18503,τυγχανω
18504,tudeides	18504,τυδειδης
18505,tudeus	18505,τυδευς
18506,tukte	18506,τυκτη
18507,tuktos	18507,τυκτος
18508,tumqos	18508,τυμβος
18509,tumqokoes	18509,τυμβοχοης
18510,tuno	18510,τυνω
18511,tu*eies	18511,τυπειης
18512,tu*e	18512,τυπη
18513,tu*teo	18513,τυπτεω
18514,tu*tomenon	18514,τυπτομενων
18515,tu*to	18515,τυπτω
18516,tu*o	18516,τυπω
18517,turoi	18517,τυροι
18518,turos	18518,τυρος
18519,tuttos	18519,τυτθος
18520,tupros	18520,τυφλος
18521,tupo	18521,τυφω
18522,tuke	18522,τυχε
18523,tuke	18523,τυχη
18524,tukesas	18524,τυχησας
18525,tukese	18525,τυχησε
18526,tuko	18526,τυχω
18527,tukomi	18527,τυχωμι
18528,tukon	18528,τυχων
18529,tups	18529,τυψ
18530,to	18530,τω
18531,tod	18531,τωδ
18532,tode	18532,τωδε
18533,tos	18533,τως
18534,uakintino	18534,υακινθινω
18535,uakintos	18535,υακινθος
18536,uas	18536,υας
18537,uqqarro	18537,υββαλλω
18538,uqrizo	18538,υβριζω
18539,uqris	18539,υβρις
18540,uqrisso	18540,υβρισσω
18541,uqristas	18541,υβριστας
18542,uqristes	18542,υβριστης
18543,uqristesi	18543,υβριστησι
18544,ukies	18544,υγιης
18545,ukren	18545,υγρην
18546,ukros	18546,υγρος
18547,udati	18547,υδατι
18548,udatos	18548,υδατος
18549,udatotrepes	18549,υδατοτρεφης
18550,ude	18550,υδη
18551,udreuo	18551,υδρευω
18552,udreros	18552,υδρηλος
18553,udrenamene	18553,υδρηναμενη
18554,udros	18554,υδρος
18555,udor	18555,υδωρ
18556,ues	18556,υες
18557,uessin	18557,υεσσιν
18558,uetos	18558,υετος
18559,ui	18559,υι
18560,uias	18560,υιας
18561,uiasi	18561,υιασι
18562,uiasin	18562,υιασιν
18563,uie	18563,υιε
18564,uiea	18564,υιεα
18565,uieas	18565,υιεας
18566,uiees	18566,υιεες
18567,uiei	18567,υιει
18568,uieos	18568,υιεος
18569,uii	18569,υιι
18570,uios	18570,υιος
18571,uionoi	18571,υιωνοι
18572,uionos	18572,υιωνος
18573,urakmos	18573,υλαγμος
18574,uraei	18574,υλαει
18575,urakomoros	18575,υλακομωρος
18576,urakteos	18576,υλακτεος
18577,urakto	18577,υλακτω
18578,uraos	18578,υλαος
18579,urao	18579,υλαω
18580,ure	18580,υλη
18581,ureeis	18581,υληεις
18582,ureent	18582,υληενθ
18583,ureesse	18583,υληεσση
18584,ureesses	18584,υληεσσης
18585,urotomos	18585,υλοτομος
18586,urotomous	18586,υλοτομους
18587,umeis	18587,υμεις
18588,umeion	18588,υμειων
18589,umenaios	18589,υμεναιος
18590,umetere	18590,υμετερη
18591,umeteresin	18591,υμετερησιν
18592,umeteroisi	18592,υμετεροισι
18593,umeteroisin	18593,υμετεροισιν
18594,umeterond	18594,υμετερονδ
18595,umeteros	18595,υμετερος
18596,umeteron	18596,υμετερων
18597,umeon	18597,υμεων
18598,ume	18598,υμη
18599,umen	18599,υμην
18600,umin	18600,υμιν
18601,umm	18601,υμμ
18602,umme	18602,υμμε
18603,umnos	18603,υμνος
18604,umos	18604,υμος
18605,uomenos	18605,υομενος
18606,uos	18606,υος
18607,u*ako	18607,υπαγω
18608,u*aduo	18608,υπαδυω
18609,u*aita	18609,υπαιθα
18610,u*aiko	18610,υπαικω
18611,u*aisso	18611,υπαισσω
18612,u*akouse	18612,υπακουσε
18613,u*akouo	18613,υπακουω
18614,u*areomai	18614,υπαλεομαι
18615,u*aruknumi	18615,υπαλυγνυμι
18616,u*aruksen	18616,υπαλυξεν
18617,u*aruksis	18617,υπαλυξις
18618,u*arusso	18618,υπαλυσσω
18619,u*antiazo	18619,υπαντιαζω
18620,u*ar	18620,υπαρ
18621,u*arknumi	18621,υπαργνυμι
18622,u*as*idios	18622,υπασπιδιος
18623,u*ate	18623,υπατη
18624,u*atos	18624,υπατος
18625,u*ato	18625,υπατω
18626,u*qarro	18626,υπβαλλω
18627,u*eami	18627,υπεαμι
18628,u*edeidisan	18628,υπεδειδισαν
18629,u*edeisan	18629,υπεδεισαν
18630,u*etermante	18630,υπεθερμανθη
18631,u*eiqarno	18631,υπειβαρνω
18632,u*eiko	18632,υπεικω
18633,u*eimi	18633,υπειμι
18634,u*eikso	18634,υπειξω
18635,u*eireqaron	18635,υπειρεβαλον
18636,u*eireke	18636,υπειρεχε
18637,u*eireken	18637,υπειρεχεν
18638,u*eirekon	18638,υπειρεχον
18639,u*eirokos	18639,υπειροχος
18640,u*eipkro	18640,υπειφκρω
18641,u*ek	18641,υπεκ
18642,u*ekrinte	18642,υπεκλινθη
18643,u*ek*roerusan	18643,υπεκπροελυσαν
18644,u*ek*roteonta	18644,υπεκπροθεοντα
18645,u*ek*roteo	18645,υπεκπροθεω
18646,u*ek*roteon	18646,υπεκπροθεων
18647,u*ek*roreen	18647,υπεκπρορεεν
18648,u*ek*ropeuko	18648,υπεκπροφευγω
18649,u*ek*ropukoimi	18649,υπεκπροφυγοιμι
18650,u*ekpero	18650,υπεκφερω
18651,u*ekpeuko	18651,υπεκφευγω
18652,u*ekpuke	18652,υπεκφυγε
18653,u*ekpukeein	18653,υπεκφυγεειν
18654,u*ekpukes	18654,υπεκφυγες
18655,u*ekpukon	18655,υπεκφυγον
18656,u*erei*et	18656,υπελειπετ
18657,u*erei*on	18657,υπελειπον
18658,u*erunto	18658,υπελυντο
18659,u*erusa	18659,υπελυσα
18660,u*erusao	18660,υπελυσαο
18661,u*eruse	18661,υπελυσε
18662,u*emnao	18662,υπεμναω
18663,u*emnemuke	18663,υπεμνημυκε
18664,u*emnesen	18664,υπεμνησεν
18665,u*enerte	18665,υπενερθε
18666,u*enerten	18666,υπενερθεν
18667,u*eksako	18667,υπεξαγω
18668,u*eksareo	18668,υπεξαλεω
18669,u*eksanaduomai	18669,υπεξαναδυομαι
18670,u*eksesaosen	18670,υπεξεσαωσεν
18671,u*eksepuke	18671,υπεξεφυγε
18672,u*eksepuken	18672,υπεξεφυγεν
18673,u*eksepukon	18673,υπεξεφυγον
18674,u*e*rtomai	18674,υπεπρτομαι
18675,u*er	18675,υπερ
18676,u*eraei	18676,υπεραει
18677,u*erarromai	18677,υπεραλλομαι
18678,u*erarmenos	18678,υπεραλμενος
18679,u*eras	18679,υπερας
18680,u*erqaino	18680,υπερβαινω
18681,u*erqare	18681,υπερβαλε
18682,u*erqarro	18682,υπερβαλλω
18683,u*erqasan	18683,υπερβασαν
18684,u*erqasia	18684,υπερβασια
18685,u*erqasie	18685,υπερβασιη
18686,u*erqe	18686,υπερβη
18687,u*erqee	18687,υπερβηη
18688,u*erqios	18688,υπερβιος
18689,u*erdea	18689,υπερδεα
18690,u*ere*to	18690,υπερεπτω
18691,u*ereko	18691,υπερεχω
18692,u*ereo	18692,υπερεω
18693,u*erenoreonton	18693,υπερηνορεοντων
18694,u*erenoreo	18694,υπερηνορεω
18695,u*erenoreon	18695,υπερηνορεων
18696,u*erepaneo	18696,υπερηφανεω
18697,u*erten	18697,υπερθεν
18698,u*ertoreein	18698,υπερθορεειν
18699,u*ertoreo	18699,υπερθορεω
18700,u*ertoron	18700,υπερθορον
18701,u*ertumoio	18701,υπερθυμοιο
18702,u*ertumoisi	18702,υπερθυμοισι
18703,u*ertumos	18703,υπερθυμος
18704,u*ertumou	18704,υπερθυμου
18705,u*ertumous	18705,υπερθυμους
18706,u*erturion	18706,υπερθυριον
18707,u*erion	18707,υπεριων
18708,u*erkateqesan	18708,υπερκατεβησαν
18709,u*erkudas	18709,υπερκυδας
18710,u*ermenao	18710,υπερμεναω
18711,u*ermenea	18711,υπερμενεα
18712,u*ermenei	18712,υπερμενει
18713,u*ermeneon	18713,υπερμενεων
18714,u*ermenes	18714,υπερμενης
18715,u*ermoron	18715,υπερμορον
18716,u*ermoros	18716,υπερμορος
18717,u*ero*irizo	18717,υπεροπιλιζω
18718,u*ero*ria	18718,υπεροπλια
18719,u*ero*ros	18719,υπεροπλος
18720,u*er*etomai	18720,υπερπετομαι
18721,u*errake	18721,υπερραγη
18722,u*erterios	18722,υπερτεριος
18723,u*erteros	18723,υπερτερος
18724,u*erpiaroisi	18724,υπερφιαλοισι
18725,u*erpiaroisin	18725,υπερφιαλοισιν
18726,u*erpiaros	18726,υπερφιαλος
18727,u*erpiarous	18727,υπερφιαλους
18728,u*erpiaron	18728,υπερφιαλων
18729,u*erpiaros	18729,υπερφιαλως
18730,u*erkomai	18730,υπερχομαι
18731,u*ero	18731,υπερω
18732,u*eroa	18732,υπερωα
18733,u*eroesan	18733,υπερωησαν
18734,u*eroia	18734,υπερωια
18735,u*eroioten	18735,υπερωιοθεν
18736,u*eroion	18736,υπερωιον
18737,u*eroios	18737,υπερωιος
18738,u*eroio	18738,υπερωιω
18739,u*eroion	18739,υπερωιων
18740,u*estan	18740,υπεσταν
18741,u*estenakize	18741,υπεστεναχιζε
18742,u*este	18742,υπεστη
18743,u*estemen	18743,υπεστημεν
18744,u*esten	18744,υπεστην
18745,u*estes	18745,υπεστης
18746,u*estrepe	18746,υπεστρεφε
18747,u*eskeo	18747,υπεσχεο
18748,u*etresan	18748,υπετρεσαν
18749,u*etresas	18749,υπετρεσας
18750,u*epenon	18750,υπεφηνον
18751,u*ekomai	18751,υπεχομαι
18752,u*eko	18752,υπεχω
18753,u*ekoresan	18753,υπεχωρησαν
18754,u*ekoro	18754,υπεχωρω
18755,u*erton	18755,υπηλθον
18756,u*erute	18756,υπηλυθε
18757,u*eneikan	18757,υπηνεικαν
18758,u*enete	18758,υπηνητη
18759,u*enetes	18759,υπηνητης
18760,u*eoios	18760,υπηοιος
18761,u*eri*e	18761,υπηριπε
18762,u*imeno	18762,υπιμενω
18763,u*iskeo	18763,υπισχεο
18764,u*isketai	18764,υπισχεται
18765,u*isketo	18765,υπισχετο
18766,u*iskneomai	18766,υπισχνεομαι
18767,u*isko	18767,υπισχω
18768,u*itreko	18768,υπιτρεχω
18769,u*non	18769,υπνον
18770,u*nos	18770,υπνος
18771,u*noo	18771,υπνωω
18772,u*o	18772,υπο
18773,u*oqreden	18773,υποβληδην
18774,u*oqrukos	18774,υποβρυχος
18775,u*odamnazo	18775,υποδαμναζω
18776,u*odeido	18776,υποδειδω
18777,u*odeisasa	18777,υποδεισασα
18778,u*odeisate	18778,υποδεισατε
18779,u*odeksie	18779,υποδεξιη
18780,u*odekso	18780,υποδεξω
18781,u*odekomai	18781,υποδεχομαι
18782,u*odema	18782,υποδημα
18783,u*odmos	18783,υποδμως
18784,u*odra	18784,υποδρα
18785,u*odrester	18785,υποδρηστηρ
18786,u*odroosin	18786,υποδρωωσιν
18787,u*oduomai	18787,υποδυομαι
18788,u*oduseai	18788,υποδυσεαι
18789,u*oduo	18789,υποδυω
18790,u*oeika	18790,υποεικα
18791,u*oeikon	18791,υποεικον
18792,u*oeiko	18792,υποεικω
18793,u*oeikse	18793,υποειξε
18794,u*oeiksen	18794,υποειξεν
18795,u*oeikomai	18795,υποειχομαι
18796,u*ozeuko	18796,υποζευγω
18797,u*otestai	18797,υποθεσθαι
18798,u*oteu	18798,υποθευ
18799,u*otemosune	18799,υποθημοσυνη
18800,u*otesomet	18800,υποθησομεθ
18801,u*otoressomai	18801,υποθωρησσομαι
18802,u*okro*eo	18802,υποκλοπεω
18803,u*okrinai	18803,υποκριναι
18804,u*okrinomai	18804,υποκρινομαι
18805,u*okrino	18805,υποκρινω
18806,u*okru*to	18806,υποκρυπτω
18807,u*okukros	18807,υποκυκλος
18808,u*okuomai	18808,υποκυομαι
18809,u*okusamenai	18809,υποκυσαμεναι
18810,u*okusamene	18810,υποκυσαμενη
18811,u*orei*to	18811,υπολειπτω
18812,u*orei*o	18812,υπολειπω
18813,u*oreukaino	18813,υπολευκαινω
18814,u*orizon	18814,υπολιζων
18815,u*omeno	18815,υπομενω
18816,u*omneo	18816,υπομνηω
18817,u*oneiou	18817,υπονηιου
18818,u*ontano	18818,υπονθανω
18819,u*o*e*teotes	18819,υποπεπτηωτες
18820,u*o*erkazo	18820,υποπερκαζω
18821,u*oriktainomai	18821,υπορικταινομαι
18822,u*orrenios	18822,υπορρηνιος
18823,u*osseo	18823,υποσσεω
18824,u*ostaino	18824,υποσταινω
18825,u*ostakuo	18825,υποσταχυω
18826,u*osteto	18826,υποστητω
18827,u*ostoreo	18827,υποστορεω
18828,u*ostrepteis	18828,υποστρεφθεις
18829,u*ostrepo	18829,υποστρεφω
18830,u*ostrepseias	18830,υποστρεψειας
18831,u*ostrepso	18831,υποστρεψω
18832,u*oskeo	18832,υποσχεο
18833,u*oskestai	18833,υποσχεσθαι
18834,u*oskesie	18834,υποσχεσιη
18835,u*oskesis	18835,υποσχεσις
18836,u*oskomenoi	18836,υποσχομενοι
18837,u*oskomenos	18837,υποσχομενος
18838,u*osko	18838,υποσχω
18839,u*oskontai	18839,υποσχωνται
18840,u*otarqesantes	18840,υποταρβησαντες
18841,u*otartarious	18841,υποταρταριους
18842,u*otitemi	18842,υποτιθημι
18843,u*otreko	18843,υποτρεχω
18844,u*otreo	18844,υποτρεω
18845,u*otromeo	18845,υποτρομεω
18846,u*otro*os	18846,υποτροπος
18847,u*ouranios	18847,υπουρανιος
18848,u*ouranion	18848,υπουρανιων
18849,u*opeuko	18849,υποφευγω
18850,u*opetes	18850,υποφητης
18851,u*optamene	18851,υποφθαμενη
18852,u*optano	18852,υποφθανω
18853,u*okeirios	18853,υποχειριος
18854,u*okeo	18854,υποχεω
18855,u*opsios	18855,υποψιος
18856,u*tios	18856,υπτιος
18857,u*o*ion	18857,υπωπιον
18858,u*oreia	18858,υπωρεια
18859,u*orore	18859,υπωρορε
18860,u*oropios	18860,υπωροφιος
18861,us	18861,υς
18862,usmina	18862,υσμινα
18863,usmine	18863,υσμινη
18864,ustatia	18864,υστατια
18865,ustatios	18865,υστατιος
18866,ustatos	18866,υστατος
18867,usteros	18867,υστερος
18868,upainen	18868,υφαινεν
18869,upainon	18869,υφαινον
18870,upaino	18870,υφαινω
18871,upantos	18871,υφαντος
18872,upasmaton	18872,υφασματον
18873,upao	18873,υφαω
18874,uperko	18874,υφελκω
18875,upentes	18875,υφεντες
18876,upeniokos	18876,υφηνιοχος
18877,upenon	18877,υφηνον
18878,upeno	18878,υφηνω
18879,upistemi	18879,υφιστημι
18880,uporqos	18880,υφορβος
18881,upsakore	18881,υψαγορη
18882,upsakores	18882,υψαγορης
18883,upserepes	18883,υψερεφης
18884,upserai	18884,υψηλαι
18885,upseras	18885,υψηλας
18886,upseraon	18886,υψηλαων
18887,upseren	18887,υψηλην
18888,upseron	18888,υψηλον
18889,upseros	18889,υψηλος
18890,upserous	18890,υψηλους
18891,upserepeos	18891,υψηρεφεος
18892,upsekeas	18892,υψηχεας
18893,upsekees	18893,υψηχεες
18894,upsi	18894,υψι
18895,upsiqremetes	18895,υψιβρεμετης
18896,upsizukos	18896,υψιζυγος
18897,upsikarenos	18897,υψικαρηνος
18898,upsikeron	18898,υψικερων
18899,upsikomoio	18899,υψικομοιο
18900,upsikomoisi	18900,υψικομοισι
18901,upsikomoisin	18901,υψικομοισιν
18902,upsikomos	18902,υψικομος
18903,upsikomous	18903,υψικομους
18904,upsi*eteeis	18904,υψιπετηεις
18905,upsi*eteros	18905,υψιπετηλος
18906,upsi*etes	18906,υψιπετης
18907,upsi*uros	18907,υψιπυλος
18908,upsot	18908,υψοθ
18909,upsoten	18909,υψοθεν
18910,upsotn	18910,υψοθν
18911,upsoropoio	18911,υψοροφοιο
18912,upsoropos	18912,υψοροφος
18913,upsos	18913,υψοσ
18914,upsose	18914,υψοσε
18915,upsou	18915,υψου
18916,uo	18916,υω
18917,paanten	18917,φαανθεν
18918,paante	18918,φαανθη
18919,paantatos	18919,φααντατος
18920,pakeein	18920,φαγεειν
18921,pakein	18921,φαγειν
18922,pakemen	18922,φαγεμεν
18923,pakesi	18923,φαγησι
18924,pakno	18924,φαγνω
18925,pakon	18925,φαγον
18926,pakonte	18926,φαγοντε
18927,pako	18927,φαγω
18928,pakon	18928,φαγων
18929,pakosi	18929,φαγωσι
18930,paeto	18930,φαεθω
18931,paeina	18931,φαεινα
18932,paeinas	18932,φαεινας
18933,paeine	18933,φαεινε
18934,paeine	18934,φαεινη
18935,paeinen	18935,φαεινην
18936,paeinoi	18936,φαεινοι
